Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,1:06.95,1:06.95,12,332,"""BB""",2009 NE EST Sprints,NE,PST,12/4/2009
100 FR,1:08.67,1:08.67,12,280,"""B""",2009 NE SSA Thanksgiving Class,NE,PST,11/13/2009
100 FR,1:11.25,1:11.25,11,286,"""B""",2008 NE EST December Team Spec,NE,UN,12/20/2008
100 FR,1:11.55,1:11.55,11,277,"""B""",2009 NE YNS Feb Regional Meet,NE,PST,2/6/2009
100 FR,1:13.13,1:13.13,11,235,"""B""",2009 NE SSA New Year's Classic,NE,UN,1/3/2009
100 FR,1:17.88,1:17.88,10,258,"""BB""",2007 NE Thanksgiving Classic,NE,SSA,11/23/2007
100 FR,1:18.75,1:18.75,11,107,"""Slower than B""",2008 NE SSA Thanksgiving Classic,NE,UN,11/22/2008
100 FR,1:19.21,1:19.21,9,363,"""BB""",2007 NE SEEK Reg,NE,SSA,2/16/2007
100 FR,1:22.37,1:22.37,9,287,"""B""",2006 NE Thanksgiving Classic,NE,SSA,11/24/2006
100 FR,1:25.53,1:25.53,9,219,"""B""",2006 NE SOLO Dec 10 Team Speci,NE,SSA,12/10/2006
100 FR,1:25.91,1:25.91,9,211,"""B""",2007 NE UNH Specialty,NE,SSA,1/6/2007
100 FR,1:27.60,1:27.60,9,178,"""B""",2006 NE UNH Halloween Specialty Meet,NE,SSA,10/29/2006
200 FR,1:52.56,1:52.56,19,745,2019 Futures,2017 GA CCSA Swimming and Diving,US,UN,2/17/2017
200 FR,1:52.70,1:52.70,20,741,"""AAA""",Auburn University Invite,US,UN,2/3/2018
200 FR,1:52.88,1:52.88,19,737,"""AAA""",2016 Georgia Tech Fall Invitat,NE,UN,11/18/2016
200 FR,1:53.09,1:53.09,19,731,"""AAA""",2017 GA CCSA Swimming and Diving,US,UN,2/17/2017
200 FR,1:53.64,1:53.64,18,718,"""AAA""",2016 CCSA Swimming and Diving,NE,UN,2/19/2016
200 FR,1:53.66,1:53.66,20,717,"""AAA""",2017 Georgia Tech Fall Invitat,FL,UN,11/17/2017
200 FR,1:54.07,1:54.07,20,707,"""AAA""",Auburn University Invite,US,UN,2/3/2018
200 FR,1:54.79,1:54.79,20,689,"""AAA""",Florida State vs Minnesota,FL,UN,10/7/2017
200 FR,1:55.17,1:55.17,20,679,"""AAA""",Florida State vs Alabama vs Mi,US,UN,1/12/2018
200 FR,1:55.18,1:55.18,20,679,"""AAA""",Florida State vs Notre,US,UN,1/19/2018
200 FR,1:56.86,1:56.86,19,638,"""AA""",2016 CA UCLA _Breast Cancer Aw,NE,UN,10/22/2016
200 FR,1:56.92,1:56.92,20,637,"""AA""",Florida State University Tripl,FL,UN,11/4/2017
200 FR,1:57.55,1:57.55,20,622,"""AA""",2017 All Florida Invitational,FL,UN,9/23/2017
200 FR,1:57.61r,1:57.61,16,630,"""AAA""",2014 NE GMSC 13-18 AG Champion,NE,SSA,3/13/2014
200 FR,1:57.72,1:57.72,19,618,"""AA""",2016 NSU Sharks All-Florida In,NE,UN,9/24/2016
200 FR,2:01.51,2:01.51,15,552,"""AA""",2013 NE SSA Regionals,NE,SSA,2/15/2013
200 FR,2:01.59,2:01.59,15,550,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/7/2012
200 FR,2:01.88r,2:01.88,15,544,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/7/2012
200 FR,2:02.13,2:02.13,17,527,"""AA""",2014 NE SSA Fall Classic,NE,SSA,10/19/2014
200 FR,2:02.21,2:02.21,16,525,"""AA""",2014 NE TSSA,NE,SSA,3/7/2014
200 FR,2:02.80,2:02.80,16,512,"""AA""",2014 NE SSA Mid-Season Classic,NE,SSA,1/31/2014
200 FR,2:02.86,2:02.86,15,522,"""AA""",2013 NE SSA Mid-Season Classic,NE,SSA,1/25/2013
200 FR,2:03.56,2:03.56,15,507,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/7/2012
200 FR,2:03.61,2:03.61,17,495,"""A""",2015 NE SSA Late Season Classi,NE,SSA,2/7/2015
200 FR,2:03.63,2:03.63,15,506,"""AA""",2013 NE SSA New Year's Classic,NE,SSA,1/4/2013
200 FR,2:05.18,2:05.18,16,462,"""A""",2013 NE SSA Fall Classic,NE,SSA,11/1/2013
200 FR,2:05.72,2:05.72,16,451,"""A""",2014 NE SSA New Year's Classic,NE,SSA,1/3/2014
200 FR,2:05.86,2:05.86,17,448,"""A""",2015 NE SSA New Year's Classic,NE,SSA,1/4/2015
200 FR,2:06.23,2:06.23,15,452,"""A""",2013 ME Winter SYOA,NE,SSA,1/19/2013
200 FR,2:07.35,2:07.35,14,465,"""AA""",2012 NE SSA New Year's IMX Cla,NE,SYP,1/6/2012
200 FR,2:08.32,2:08.32,14,445,"""A""",2012 NE UVAC REGIONALS,NE,SYP,2/10/2012
200 FR,2:08.42,2:08.42,15,408,"""A""",2012 NE Solo Aquatics Fall Cla,NE,UN,11/10/2012
200 FR,2:08.77,2:08.77,15,401,"""A""",2012 NE SSA Halloween Classic,NE,UN,10/26/2012
200 FR,2:09.69,2:09.69,14,419,"""A""",2011 NE MYT  Fall Invite,NE,SYP,10/28/2011
200 FR,2:10.15,2:10.15,13,444,"""A""",2011 NE TSSA,NE,SYP,3/19/2011
200 FR,2:14.98,2:14.98,13,354,"""BB""",2010 NE SSA Holiday Classic,NE,UN,12/3/2010
200 FR,2:15.34,2:15.34,13,348,"""BB""",2011 NE SSA New Year's Classic,NE,UN,1/7/2011
200 FR,2:17.13,2:17.13,13,317,"""BB""",2011 NE NSSC Regionals Meet,NE,SYP,2/11/2011
200 FR,2:19.99,2:19.99,12,375,"""BB""",2010 NE MAG Regionals Meet,NE,PST,2/12/2010
200 FR,2:29.13,2:29.13,12,242,"""BB""",2009 NE EST Sprints,NE,PST,12/4/2009
200 FR,2:51.20,2:51.20,10,202,"""BB""",2007 NE November Specialty Meet,NE,SSA,11/10/2007
200 FR,3:02.22,3:02.22,9,225,"""B""",2007 NE GMSC,NE,SSA,1/20/2007
500 FR,4:55.57,4:55.57,19,779,"""AAAA""",2016 Georgia Tech Fall Invitat,NE,UN,11/17/2016
500 FR,4:59.00,4:59.00,19,744,"""AAAA""",2016 Georgia Tech Fall Invitat,NE,UN,11/17/2016
500 FR,5:00.13,5:00.13,19,733,2019 Futures,2017 GA CCSA Swimming and Diving,US,UN,2/16/2017
500 FR,5:00.52,5:00.52,19,729,2019 Futures,2017 GA CCSA Swimming and Diving,US,UN,2/16/2017
500 FR,5:02.24,5:02.24,20,712,2019 Futures,2017 Georgia Tech Fall Invitat,FL,UN,11/16/2017
500 FR,5:02.56,5:02.56,20,709,2019 Futures,2017 Georgia Tech Fall Invitat,FL,UN,11/16/2017
500 FR,5:03.25,5:03.25,20,703,2019 Futures,Auburn University Invite,US,UN,2/2/2018
500 FR,5:06.01,5:06.01,20,676,"""AAA""",Florida State vs Notre,US,UN,1/20/2018
500 FR,5:06.04,5:06.04,20,676,"""AAA""",Auburn University Invite,US,UN,2/2/2018
500 FR,5:06.29,5:06.29,20,674,"""AAA""",UF vs. FSU 010518,US,UN,1/5/2018
500 FR,5:09.88,5:09.88,18,640,"""AAA""",2015 Georgia Tech Fall Invitat,NE,UN,11/19/2015
500 FR,5:10.96,5:10.96,17,641,"""AAA""",2014 ME Bowdoin Open,NE,SSA,12/12/2014
500 FR,5:11.94,5:11.94,19,621,"""AAA""",USC vs CSUB Men  & USC vs FGSU,NE,UN,10/21/2016
500 FR,5:12.38,5:12.38,19,617,"""AAA""",2016 NSU Sharks All-Florida In,NE,UN,9/23/2016
500 FR,5:13.78,5:13.78,16,615,"""AAA""",2014 NE GMSC 13-18 AG Champion,NE,SSA,3/13/2014
