Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.72,23.72,18,794,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
50 FR,23.73,23.73,19,793,2019 Futures,Duke vs UVA,US,UN,1/20/2017
50 FR,23.75,23.75,14,839,2019 Futures,2012 MD SWIMMING CHAMPIONSHIP,MD,NBAC,3/1/2012
50 FR,23.79,23.79,14,836,2019 Futures,2011 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/9/2011
50 FR,23.83,23.83,15,800,2019 Futures,2013 MD SWIMMING CHAMPIONSHIP,MD,NBAC,3/7/2013
50 FR,23.86,23.86,18,780,"""AAAA""",Texas Swimming & Diving Hall o,MD,UN,12/3/2015
50 FR,23.92,23.92,15,792,2019 Futures,2012 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/14/2012
50 FR,23.95,23.95,16,786,2019 Futures,2013 MD NBAC Christmas Meet,MD,NBAC,12/13/2013
50 FR,24.12,24.12,13,860,"""AAAA""",2010 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/10/2010
50 FR,24.15,24.15,13,857,"""AAAA""",2011 MD SWIMMING Champs,MD,NBAC,3/3/2011
50 FR,24.22,24.22,13,850,"""AAAA""",2011 MD SWIMMING Champs,MD,NBAC,3/3/2011
50 FR,24.28,24.28,14,788,"""AAAA""",2012 NC LarsonAllen Invite,MD,NBAC,1/14/2012
50 FR,24.35,24.35,18,732,"""AAA""",2015 A3 Performance Invitation,MD,UN,11/19/2015
50 FR,24.43,24.43,14,774,"""AAAA""",2012 MD OB IAAM Championships,MD,UN,2/5/2012
50 FR,24.50,24.50,13,823,"""AAAA""",2011 NC MAC LarsonAllen Invite,MD,NBAC,1/15/2011
50 FR,24.51,24.51,12,853,"""AAAA""",2010 PV EZ South Reg Speedo Champs Series,MD,NBAC,3/25/2010
50 FR,24.56,24.56,14,761,"""AAAA""",2011 MD NBAC vs. CUBU Dual Meet,MD,NBAC,10/23/2011
50 FR,24.60,24.60,13,814,"""AAAA""",2011 FL CAT/NASA Showcase,MD,NBAC,4/6/2011
50 FR,24.60,24.60,13,814,"""AAAA""",2011 NC MAC LarsonAllen Invite,MD,NBAC,1/15/2011
50 FR,24.62,24.62,13,812,"""AAAA""",2010 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/10/2010
50 FR,24.63,24.63,12,843,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
50 FR,24.70r,24.70,12,837,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/6/2010
50 FR,24.72,24.72,14,746,"""AAAA""",2011 MD NBAC Fall Fastival Meet,MD,NBAC,11/4/2011
50 FR,24.79,24.79,13,796,"""AAAA""",2010 PV CUBU-NBAC Dual Meet,MD,NBAC,10/30/2010
50 FR,24.83,24.83,12,826,"""AAAA""",2010 PV EZ South Reg Speedo Champs Series,MD,NBAC,3/25/2010
50 FR,24.85,24.85,13,790,"""AAAA""",2011 FL CAT/NASA Showcase,MD,NBAC,4/6/2011
50 FR,24.92,24.92,12,818,"""AAAA""",2010 NC MAC LarsonAllen Invite,MD,NBAC,1/16/2010
50 FR,25.16,25.16,12,798,"""AAAA""",2010 NC MAC LarsonAllen Invite,MD,NBAC,1/16/2010
50 FR,25.19,25.19,12,795,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
50 FR,25.28r,25.28,11,873,"""AAAA""",2009 MD SWIMMING Champs,MD,NBAC,3/7/2009
50 FR,25.31,25.31,15,660,"""AAA""",2012 MD NBAC Fall Fastival Meet,MD,NBAC,11/2/2012
50 FR,25.34r,25.34,12,783,"""AAAA""",2010 NC MAC LarsonAllen Invite,MD,NBAC,1/16/2010
50 FR,25.41,25.41,12,777,"""AAAA""",2009 MD NBAC vs CUBU Dual Meet,MD,NBAC,10/25/2009
50 FR,25.42,25.42,11,861,"""AAAA""",2009 PV Speedo Champions Series,MD,NBAC,3/26/2009
50 FR,25.43,25.43,11,860,"""AAAA""",2009 MD SWIMMING Champs,MD,NBAC,3/5/2009
50 FR,25.44,25.44,13,735,"""AAA""",2010 MD NBAC Fall FASTival,MD,NBAC,11/5/2010
50 FR,25.46,25.46,17,628,"""AA""",2014 MD NBAC Fall Fastival Classi,MD,NBAC,11/2/2014
50 FR,25.55,25.55,11,850,"""AAAA""",2009 GA Eastern Swim Classic,MD,NBAC,1/17/2009
50 FR,25.57,25.57,12,763,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
50 FR,25.59,25.59,12,762,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
50 FR,25.65,25.65,12,757,"""AAAA""",2009 MD NBAC Fall FASTival,MD,NBAC,11/6/2009
50 FR,25.86,25.86,11,825,"""AAAA""",2009 GA Eastern Swim Classic,MD,NBAC,1/17/2009
50 FR,25.96,25.96,11,817,"""AAAA""",2009 MD SWIMMING Champs,MD,NBAC,3/5/2009
50 FR,26.11,26.11,11,804,"""AAA""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
50 FR,26.16r,26.16,12,715,"""AAA""",2009 MD NBAC Fall FASTival,MD,NBAC,11/7/2009
50 FR,26.46,26.46,11,776,"""AAA""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
50 FR,26.56,26.56,11,768,"""AAA""",2008 PV CUBU vs. NBAC Dual Meet,MD,NBAC,10/26/2008
50 FR,26.96,26.96,11,736,"""AAA""",2008 MD NBAC Fall FASTival,MD,NBAC,11/7/2008
50 FR,27.73,27.73,10,776,"""AAAA""",2008 MD Maryland Swimming 10&U Ch,MD,NBAC,3/29/2008
50 FR,27.95,27.95,10,761,"""AAAA""",2008 MD State Champs,MD,NBAC,2/28/2008
50 FR,27.97,27.97,10,759,"""AAAA""",2008 MD State Champs,MD,NBAC,2/28/2008
50 FR,28.18,28.18,10,745,"""AAAA""",2007 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/7/2007
50 FR,28.46,28.46,10,725,"""AAAA""",2007 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/7/2007
50 FR,28.80,28.80,10,702,"""AAA""",2007 MD NBAC Fall FASTival,MD,NBAC,11/2/2007
50 FR,28.82,28.82,10,701,"""AAA""",2007 MD Columbus Day Classic,MD,NBAC,10/6/2007
50 FR,29.19,29.19,9,809,"""AAA""",2007 MD NBAC 10&U Champs,MD,NBAC,3/24/2007
